Dialogue ID,Chapter ID,Dialogue,Character Name,Character ID,Species,Gender,House,Patronus,Wand (Wood),Wand (Core),Place ID,Place Name,Place Category
6405,200,"This is him, Hermione.  The one I saw in Gregorovitch's wandshop. The thief.  Miss Bagshot, who is he?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6406,200,She wants us to go upstairs.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6407,200,All right...,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6408,200,She wants me to go.  Alone.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6409,200,Why?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6410,200,It's all right.  You stay here.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6411,200,Harry...,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6412,200,Lumos.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6413,200,You are Potter?,Bathilda Bagshot,104,Human,Female,,,,,9,Godric's Hollow,Dwellings
6414,200,Yes.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,9,Godric's Hollow,Dwellings
6415,200,I have something for you...,Bathilda Bagshot,104,Human,Female,,,,,9,Godric's Hollow,Dwellings
6416,200,Harry!,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6417,200,Confringo!,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,9,Godric's Hollow,Dwellings
6418,200,"Harry... Harry, can you hear me...?",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6419,200,Yes.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6420,200,Good.  That's good...,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6421,200,We got away.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6422,200,Yes.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6423,200,Are you alright?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6424,200,I'm fine.  But you've been sick. Rest... Rest a bit more...,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6425,200,You've outdone yourself this time.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6426,200,"The Forest of Dean.  I came here once with my mum and dad, years ago.  It's just how I remember it. The trees.  The river.  It's like nothing's changed.  Not true, of course.  Everything's changed.  If I brought my parents here, they wouldn't recognize any of it.  Not the trees.  Not the river.  Not... me.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6427,200,Where are they?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6428,200,"Wendell and Monica Wilkens now reside happily in Sydney, Australia.  They have two dogs, run a small sweet shop, but floss daily.  No children.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6429,200,"Maybe we should just stay here, Harry.  Grow old.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6430,200,"You wanted to know who the boy in the photograph was.  Well, I know.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6431,200,"It was in Bathilda's sitting room. Rita Skeeter had sent it to her. Harry, it doesn't make for very nice reading --",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6432,200,"Who is he, Hermione?  The thief? Did Dumbledore know him?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6433,200,Yes.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6434,200,Well?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6435,200,For a time.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6436,200,"Tell me, Hermione.  Who is he?",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6437,200,"Gellert Grindelwald.  He's not very well known in Britain, but there was a time, before You-Know- Who...",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6438,200,"Hermione, I don't need to have read A History of Magic to know who Gellert Grindelwald is.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6439,200,"When Grindelwald was seventeen, he was expelled from Durmstrang. He'd started doing some twisted things at school -- experiments. A few teachers had always protected him, but they couldn't anymore.  After he left, he traveled for awhile, then ended up in Godric's Hollow where his great aunt lived, Bathilda Bagshot.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6440,200,"Get to the hard part, Hermione.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6441,200,"She introduced him to Dumbledore. It made sense.  Dumbledore's mother had just died, Grindelwald was troubled and they were both brilliant -- they'd never really had anyone they could talk to on the same level.  They did a lot of talking that summer.  But they always returned to one particular subject.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6442,200,Wizard rule over Muggles.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6443,200,And Dumbledore believed in it?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6444,200,Yes.,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6445,200,'For the Greater Good.'  What does that mean?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6446,200,"It was something Dumbledore came up with.  He believed wizards were superior and should rule over Muggles, but gently, for their own good.  Grindelwald took a more violent position.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6447,200,"It was a different time, Harry. It was one summer.  Dumbledore was young --",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6448,200,"We're young, Hermione.  And here we are, risking our lives to fight against the very thing Dumbledore supported.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6449,200,"He changed, Harry.  Years later, it was Dumbledore who put Grindelwald in prison.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6450,200,Where's my wand?  I'll take the watch.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6451,200,Hermione.  Where's my wand?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6452,200,"It's my fault.  As we were leaving Godric's Hollow, I cast a curse and it rebounded... I'm sorry, Harry, I tried to mend it but wands are different --",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6453,200,It's done.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6454,200,Maybe we can --,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6455,200,It's done.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6456,201,Leave me yours.  You get back in the warm.  And give me that.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6457,201,"He loved you, Harry.  I know he loved you.",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6458,201,No...,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6459,201,Lumos! Accio Sword.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6460,201,Diffindo.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6461,201,Hermione...,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6462,201,Are -- you -- mental?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6463,201,It was you!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6464,201,"Well, yeah.  Bit obvious, I'd think.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6465,201,And the doe.  That was you as well.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6466,201,No.  I reckoned it was you.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6467,201,My Patronus is a stag.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6468,201,Right.  Antlers.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6469,201,You didn't see anyone else?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6470,201,"No, I... I did think maybe I saw something -- when I was running -- over there --",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6471,201,Anything?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6472,201,"But I reckon whoever cast the doe, put the sword in that pool hoping we'd find it.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6473,201,"And we did, didn't we?",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6474,201,See that?  It knows.  It's afraid. Do it.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6475,201,"What?  No.  Harry.  That thing's bad for me.  I can't handle it. I'm not making excuses for how I acted, but that thing affects me more than it affects you and Hermione.  It made me think stuff -- stuff I was thinking anyway, but it made everything worse.",Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6476,201,All the more reason.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6477,201,No.  I can't --,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6478,201,Then why are you here?  Why did you come back?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6479,201,"I'll have to speak to it in order for it to open.  When it does, don't hesitate.  I don't know what's in here, but it'll put up a fight.  The bit of Riddle that was in his diary tried to kill me.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6480,201,On three.  One.  Two.  Three. Take me inside...,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6481,201,"Stab it, Ron.  Now.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6482,201,I have seen your heart and it is mine...,Voldemort,9,Human,Male,Slytherin,,Yew,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6483,201,Don't listen to it.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6484,201,Ron.  Don't listen to it!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6485,201,Ron.  Stab it!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6486,201,"We were better without you, happier without you.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6487,201,"Who could look at you beside Harry Potter?  What are you, compared with the Chosen One...?",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6488,201,Ron.  It lies!  Stab it!  STAB IT!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6489,201,Your mother confessed that she would have preferred me as a son...,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6490,201,"Who wouldn't prefer him, what woman would take you, you are nothing, nothing, nothing to him...",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6491,201,"Do it, Ron!  Kill it!",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6492,201,"After you left, she cried for a week.  She's like my sister.",Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6493,201,I'm sorry.  I'm sorry I left.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6494,201,You've sort of made up for it tonight.  Getting the sword. Finishing off the Horcrux.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6495,201,Saving your life.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6496,201,That too.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6497,201,And just think of it.  Only three to go.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6498,201,Hermione!,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6499,201,Everything all right?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6500,201,Fine.  Actually... more than fine.,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6501,201,Hey.,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6502,201,Wo -- hey -- ouch!,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6503,201,"You -- complete -- arse -- Ronald -- Weasley!  You crawl back here after all these weeks and say, 'Hey?' Where's my wand?  Harry, where's my wand!",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6504,201,Um... I don't know?,Harry Potter,1,Human,Male,Gryffindor,Stag,Holly,Phoenix Feather,68,Forest of Dean,Other Magical Locations
6505,201,"Harry Potter, you give me my wand!",Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6506,201,How come he's got your wand?,Ron Weasley,2,Human,Male,Gryffindor,Jack Russell Terrier,,,68,Forest of Dean,Other Magical Locations
6507,201,Never mind why he's got my wand --,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
6508,201,What is that?,Hermione Granger,3,Human,Female,Gryffindor,Otter,Vine,Dragon Heartstring,68,Forest of Dean,Other Magical Locations
